"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Nov 05 18:11:03 GMT 2023","Sun Nov 05 18:11:56 GMT 2023","52547","","test.MercedesTest","","test.MercedesTest","testMercedes","testMercedes()",""
