"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Nov 04 17:56:50 GMT 2023","Sat Nov 04 17:57:18 GMT 2023","28593","","test.MercedesTest","","test.MercedesTest","testMercedes","testMercedes()",""
