"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Nov 03 23:19:53 GMT 2023","Fri Nov 03 23:20:13 GMT 2023","20263","","test.MercedesTest","","test.MercedesTest","testMercedes","testMercedes()",""
